"h","window","pI","D","fD","Het","RD","Q95","Q90","Qmax","U0","U20","U50","U80"
"0.395","16","0.0273972602739726","0.246575342465753","0.0136986301369863","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0136986301369863","1"
"0.395","17","0","0.232876712328767","0.0273972602739726","0","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","1"
"0.395","18","0","0.246575342465753","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0273972602739726","1"
"0.395","19","0","0.232876712328767","0.0273972602739726","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0273972602739726","0.0273972602739726","1"
"0.395","20","0.0273972602739726","0.26027397260274","0.0136986301369863","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0273972602739726","1"
"0.395","21","0.0273972602739726","0.178082191780822","0.0136986301369863","0","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0.0136986301369863","0.0136986301369863","1"
"0.395","22","0.0273972602739726","0.205479452054795","0.0136986301369863","0","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0","0.0273972602739726","1"
"0.395","23","0.0273972602739726","0.219178082191781","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","0","0.0273972602739726","1"
"0.395","24","0","0.232876712328767","0.0136986301369863","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0","0.0273972602739726","1"
"0.395","25","0","0.246575342465753","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","0.0136986301369863","1"
"0.395","26","0","0.178082191780822","0.0136986301369863","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0","0.0136986301369863","1"
"0.395","27","0","0.205479452054795","0.0136986301369863","0","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0","0.0136986301369863","1"
"0.395","28","0","0.232876712328767","0.0410958904109589","0","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","0","0.0273972602739726","1"
"0.395","29","0","0.246575342465753","0.0136986301369863","0","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0.0273972602739726","1"
"0.395","30","0","0.26027397260274","0.0136986301369863","0","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0.0273972602739726","1"
"0.395","31","0","0.219178082191781","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0","0.0273972602739726","1"
"0.395","32","0","0.219178082191781","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","0","0.0273972602739726","1"
"0.395","33","0.0273972602739726","0.205479452054795","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0","0.0136986301369863","1"
"0.395","34","0","0.26027397260274","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","0","0","1"
"0.395","35","0","0.219178082191781","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","0","0.0136986301369863","1"
"0.395","36","0","0.26027397260274","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0","0.0273972602739726","1"
"0.395","37","0.0136986301369863","0.191780821917808","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0136986301369863","0","0","1"
"0.395","38","0.0136986301369863","0.205479452054795","0.0136986301369863","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","1"
"0.395","39","0","0.205479452054795","0.0136986301369863","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0","0","1"
"0.395","40","0","0.219178082191781","0","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0547945205479452","0.0273972602739726","0","1"
"0.395","41","0","0.205479452054795","0.0136986301369863","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0547945205479452","0.0410958904109589","0.0136986301369863","1"
"0.395","42","0","0.205479452054795","0.0136986301369863","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0410958904109589","0.0410958904109589","0","1"
"0.395","43","0.0136986301369863","0.232876712328767","0.0136986301369863","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0136986301369863","0.0136986301369863","1"
"0.395","44","0.0136986301369863","0.205479452054795","0.0273972602739726","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0136986301369863","0.0273972602739726","0.0410958904109589","0.0273972602739726","0","1"
"0.395","45","0.0136986301369863","0.178082191780822","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0410958904109589","0.0273972602739726","0","1"
"0.395","46","0.0136986301369863","0.164383561643836","0.0136986301369863","0","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0136986301369863","0.0136986301369863","1"
"0.395","47","0.0273972602739726","0.191780821917808","0.0273972602739726","0","0.0273972602739726","0.0410958904109589","0.0273972602739726","0.0410958904109589","0.0273972602739726","0.0136986301369863","0.0136986301369863","1"
"0.395","48","0.0273972602739726","0.164383561643836","0.0273972602739726","0","0.0273972602739726","0.0410958904109589","0.0410958904109589","0.0410958904109589","0.0136986301369863","0.0273972602739726","0.0410958904109589","1"
"0.395","49","0.0410958904109589","0.219178082191781","0.0547945205479452","0.0136986301369863","0.0273972602739726","0.0410958904109589","0.0410958904109589","0.0410958904109589","0.0410958904109589","0.0273972602739726","0.0273972602739726","1"
"0.395","50","0.0136986301369863","0.178082191780822","0.0273972602739726","0","0.0136986301369863","0.0547945205479452","0.0410958904109589","0.0547945205479452","0.0136986301369863","0.0273972602739726","0.0136986301369863","1"
"0.395","51","0.0410958904109589","0.205479452054795","0.0410958904109589","0","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0273972602739726","0.0273972602739726","1"
"0.395","52","0","0.232876712328767","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0821917808219178","0.0547945205479452","0.0136986301369863","1"
"0.395","53","0","0.246575342465753","0.0410958904109589","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0410958904109589","0.0273972602739726","1"
"0.395","54","0","0.287671232876712","0.0410958904109589","0","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0410958904109589","0.0273972602739726","1"
"0.395","55","0","0.287671232876712","0.0273972602739726","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0547945205479452","0.0410958904109589","1"
"0.395","56","0","0.246575342465753","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0821917808219178","0.0684931506849315","0.0410958904109589","1"
"0.395","57","0","0.246575342465753","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0684931506849315","0.0410958904109589","0.0410958904109589","1"
"0.395","58","0","0.232876712328767","0.0273972602739726","0","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0821917808219178","0.0547945205479452","0.0410958904109589","1"
"0.395","59","0","0.219178082191781","0.0273972602739726","0.0136986301369863","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0684931506849315","0.0547945205479452","0.0410958904109589","1"
"0.395","60","0","0.273972602739726","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0410958904109589","0.0410958904109589","1"
"0.395","61","0","0.26027397260274","0.0410958904109589","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0547945205479452","0.0273972602739726","1"
"0.395","62","0","0.178082191780822","0.0410958904109589","0","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0684931506849315","0.0684931506849315","0.0410958904109589","1"
"0.395","63","0","0.26027397260274","0.0410958904109589","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0684931506849315","0.0410958904109589","1"
"0.395","64","0","0.246575342465753","0.0410958904109589","0.0273972602739726","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0684931506849315","0.0410958904109589","0.0136986301369863","1"
"0.395","65","0","0.246575342465753","0.0410958904109589","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0547945205479452","0.0273972602739726","1"
"0.395","66","0.0410958904109589","0.246575342465753","0.0273972602739726","0","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0684931506849315","0.0547945205479452","0.0410958904109589","1"
"0.395","67","0.0410958904109589","0.232876712328767","0.0410958904109589","0","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0547945205479452","0.0273972602739726","1"
"0.395","68","0.0410958904109589","0.164383561643836","0.0273972602739726","0","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","0.0136986301369863","0","1"
"0.395","69","0","0.164383561643836","0.0273972602739726","0.0136986301369863","0.0410958904109589","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0410958904109589","0.0136986301369863","1"
"0.395","70","0","0.150684931506849","0.0273972602739726","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0136986301369863","0.0410958904109589","1"
"0.395","71","0","0.150684931506849","0.0273972602739726","0.0273972602739726","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0136986301369863","0.0136986301369863","1"
"0.395","72","0.0273972602739726","0.123287671232877","0","0","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0273972602739726","0.0136986301369863","1"
"0.395","73","0","0.205479452054795","0","0.0136986301369863","0","0.0273972602739726","0.0136986301369863","0.0273972602739726","0.0410958904109589","0.0273972602739726","0","1"
"0.395","74","0","0.205479452054795","0","0.0136986301369863","0","0","0","0","0.0547945205479452","0.0273972602739726","0","1"
"0.395","75","0.0136986301369863","0.0684931506849315","0","0","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0547945205479452","0.0136986301369863","0.0136986301369863","1"
"0.395","76","0","0.219178082191781","0.0273972602739726","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0410958904109589","0.0136986301369863","0.0273972602739726","1"
"0.395","77","0","0.246575342465753","0.0273972602739726","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0273972602739726","1"
"0.395","78","0","0.0136986301369863","0","0","0","0.0273972602739726","0.0136986301369863","0.0273972602739726","0.0136986301369863","0.0136986301369863","0","1"
"0.395","79","0","0.10958904109589","0","0","0","0","0","0","0.0273972602739726","0.0273972602739726","0","1"
"0.395","80","0","0.150684931506849","0.0136986301369863","0","0","0","0","0","0","0","0","1"
"0.395","81","0","0.0958904109589041","0.0136986301369863","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0410958904109589","0.0136986301369863","0.0136986301369863","1"
"0.395","82","0.0136986301369863","0.205479452054795","0","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0547945205479452","0.0273972602739726","0.0136986301369863","1"
"0.395","83","0.0136986301369863","0.0684931506849315","0","0","0","0.0547945205479452","0.0410958904109589","0.0410958904109589","0.0136986301369863","0.0136986301369863","0.0136986301369863","1"
"0.395","84","0.0273972602739726","0.0958904109589041","0.0273972602739726","0","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0410958904109589","0.0273972602739726","1"
"0.395","85","0.0547945205479452","0.191780821917808","0.0410958904109589","0","0.0410958904109589","0.0547945205479452","0.0547945205479452","0.0410958904109589","0.0136986301369863","0.0273972602739726","0.0684931506849315","1"
"0.395","86","0.0547945205479452","0.26027397260274","0.0273972602739726","0.0136986301369863","0.0547945205479452","0.0547945205479452","0.0547945205479452","0.0410958904109589","0.0136986301369863","0.0273972602739726","0.0410958904109589","1"
"0.395","87","0.0273972602739726","0.232876712328767","0.0273972602739726","0.0136986301369863","0.0410958904109589","0.0547945205479452","0.0547945205479452","0.0410958904109589","0.0136986301369863","0","0.0273972602739726","1"
"0.395","88","0.0547945205479452","0.123287671232877","0.0410958904109589","0","0.0547945205479452","0.0547945205479452","0.0547945205479452","0.0410958904109589","0.0136986301369863","0","0.0273972602739726","1"
"0.395","89","0.0410958904109589","0.0958904109589041","0.0273972602739726","0","0.0273972602739726","0.0547945205479452","0.0547945205479452","0.0410958904109589","0.0273972602739726","0.0136986301369863","0.0547945205479452","1"
"0.395","90","0.0273972602739726","0.136986301369863","0.0273972602739726","0","0.0273972602739726","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0547945205479452","0.0136986301369863","1"
"0.395","91","0.0273972602739726","0.164383561643836","0.0136986301369863","0","0.0273972602739726","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0273972602739726","0","1"
"0.395","92","0.0273972602739726","0.164383561643836","0.0136986301369863","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0684931506849315","0.0410958904109589","1"
"0.395","93","0.0273972602739726","0.178082191780822","0.0273972602739726","0.0136986301369863","0.0273972602739726","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0547945205479452","0.0273972602739726","0.0273972602739726","1"
"0.395","94","0.0273972602739726","0.191780821917808","0.0273972602739726","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0547945205479452","0.0136986301369863","0.0136986301369863","1"
"0.395","95","0.0136986301369863","0.191780821917808","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0273972602739726","0.0136986301369863","1"
"0.395","96","0.0136986301369863","0.0958904109589041","0.0136986301369863","0","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0273972602739726","0.0136986301369863","0.0136986301369863","0.0136986301369863","1"
"0.395","97","0.0136986301369863","0.136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0136986301369863","0.0410958904109589","0.0273972602739726","0.0136986301369863","1"
"0.395","98","0.0136986301369863","0.26027397260274","0.0136986301369863","0","0","0","0","0","0.0547945205479452","0.0547945205479452","0","1"
"0.395","99","0.0136986301369863","0.205479452054795","0.0136986301369863","0","0","0","0","0","0.0410958904109589","0.0136986301369863","0","1"
"0.4","1","0","0.25","0.02","0.02","0.02","0.02","0.02","0.02","0.05","0.04","0.02","1"
"0.4","2","0","0.26","0.02","0.02","0.02","0.02","0.02","0.02","0.06","0.07","0.01","1"
"0.4","3","0.03","0.22","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.04","0.03","1"
"0.4","4","0.03","0.2","0.03","0","0.01","0.02","0.02","0.02","0.06","0.04","0.01","1"
"0.4","5","0.03","0.22","0.04","0.01","0.03","0.02","0.02","0.03","0.04","0.04","0.02","1"
"0.4","6","0.03","0.22","0.02","0","0.03","0.02","0.02","0.02","0.03","0.03","0.02","1"
"0.4","7","0.03","0.21","0.03","0","0.03","0.02","0.02","0.02","0.08","0.04","0.02","1"
"0.4","8","0.02","0.12","0.02","0","0.02","0.03","0.03","0.03","0.03","0.03","0.03","1"
"0.4","9","0","0.24","0.03","0","0.04","0.03","0.03","0.03","0.05","0.03","0.02","1"
"0.4","10","0","0.26","0.03","0","0.03","0.03","0.03","0.03","0.06","0.02","0.02","1"
"0.4","11","0.02","0.18","0.03","0","0.03","0.04","0.04","0.04","0.03","0.01","0.03","1"
"0.4","12","0.02","0.2","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.01","0.01","1"
"0.4","13","0","0.15","0.02","0","0.02","0.02","0.02","0.02","0.02","0.01","0.02","1"
"0.4","14","0","0.2","0.01","0","0","0.01","0.01","0.01","0.05","0.02","0","1"
"0.4","15","0","0.14","0.01","0","0","0.01","0.01","0.01","0.04","0.02","0","1"
"0.4","16","0","0.19","0","0","0","0","0","0","0.01","0.03","0.01","1"
"0.4","17","0","0.24","0","0","0","0","0","0","0.02","0.03","0.01","1"
"0.4","18","0","0.18","0","0","0","0","0","0","0.02","0.02","0.01","1"
"0.4","19","0","0.17","0","0","0","0","0","0","0.02","0.01","0.01","1"
"0.4","20","0","0.21","0.01","0","0.01","0","0","0","0.03","0.03","0.01","1"
"0.4","21","0","0.24","0","0","0","0","0","0","0.02","0.02","0","1"
"0.4","22","0","0.26","0","0","0","0","0","0","0.03","0.02","0","1"
"0.4","23","0","0.24","0","0","0","0","0","0","0.02","0.02","0","1"
"0.4","24","0","0.26","0","0","0","0","0","0","0.02","0.02","0","1"
"0.4","25","0","0.25","0","0","0","0","0","0","0.03","0.02","0","1"
"0.4","26","0","0.28","0","0","0","0","0","0","0.03","0.02","0","1"
"0.4","27","0","0.27","0","0","0","0","0","0","0.03","0.02","0","1"
"0.4","28","0","0.27","0","0","0","0","0","0","0.02","0.02","0","1"
"0.4","29","0","0.26","0.01","0","0","0","0","0","0.03","0.03","0","1"
"0.4","30","0","0.24","0","0","0","0","0","0","0.02","0.02","0","1"
"0.4","31","0","0.22","0","0","0","0","0","0","0.03","0.02","0","1"
"0.4","32","0","0.28","0","0","0","0","0","0","0.02","0.02","0","1"
